timestamp,ward_id,pm2_5,pm10,co_level,no2_level,wind_speed
2026-02-18 20:00:00,Jahangirpuri,104.58,202.64,2.09,49.46,9.9
2026-02-18 21:00:00,Jahangirpuri,113.71,194.19,1.57,57.97,9.92
2026-02-18 22:00:00,Jahangirpuri,83.06,169.74,1.58,47.79,11.98
2026-02-18 23:00:00,Jahangirpuri,98.64,199.03,0.77,33.78,13.39
2026-02-19 00:00:00,Jahangirpuri,109.45,198.72,1.2,49.27,10.57
2026-02-19 01:00:00,Jahangirpuri,92.23,176.4,1.18,38.06,12.08
2026-02-19 02:00:00,Jahangirpuri,109.99,201.73,1.04,25.89,10.44
2026-02-19 03:00:00,Jahangirpuri,82.35,166.76,1.41,41.58,10.74
2026-02-19 04:00:00,Jahangirpuri,80.99,149.18,1.84,56.22,12.61
2026-02-19 05:00:00,Jahangirpuri,46.47,108.28,1.34,25.64,13.36
2026-02-19 06:00:00,Jahangirpuri,82.95,159.73,2.38,48.04,10.12
2026-02-19 07:00:00,Jahangirpuri,88.74,178.22,1.63,55.42,7.31
2026-02-19 08:00:00,Jahangirpuri,84.83,152.82,0.85,30.29,8.59
2026-02-19 09:00:00,Jahangirpuri,83.96,170.89,0.24,19.17,9.04
2026-02-19 10:00:00,Jahangirpuri,84.55,175.12,1.27,12.8,10.27
2026-02-19 11:00:00,Jahangirpuri,81.07,157.31,2.24,37.62,5.83
2026-02-19 12:00:00,Jahangirpuri,68.86,147.48,1.89,32.67,8.55
2026-02-19 13:00:00,Jahangirpuri,101.59,195.12,1.22,36.26,12.51
2026-02-19 14:00:00,Jahangirpuri,85.12,158.97,1.41,50.58,10.71
2026-02-19 15:00:00,Jahangirpuri,95.9,200.76,2.18,54.77,8.25
2026-02-19 16:00:00,Jahangirpuri,82.27,157.52,1.44,50.31,3.95
2026-02-19 17:00:00,Jahangirpuri,61.34,125.74,1.31,61.02,9.3
2026-02-19 18:00:00,Jahangirpuri,75.22,149.46,2.05,31.75,2.91
2026-02-19 19:00:00,Jahangirpuri,70.17,143.34,1.84,36.87,13.1
2026-02-19 20:00:00,Jahangirpuri,104.76,195.14,1.07,29.32,13.01
2026-02-19 21:00:00,Jahangirpuri,93.1,178.7,1.89,27.99,13.35
2026-02-19 22:00:00,Jahangirpuri,83.23,157.18,1.58,39.56,7.88
2026-02-19 23:00:00,Jahangirpuri,97.16,188.52,1.69,40.04,13.42
2026-02-20 00:00:00,Jahangirpuri,107.74,195.43,1.58,48.95,13.86
2026-02-20 01:00:00,Jahangirpuri,74.93,147.36,2.61,24.96,5.79
2026-02-20 02:00:00,Jahangirpuri,94.07,169.3,2.87,35.63,10.12
2026-02-20 03:00:00,Jahangirpuri,104.19,199.32,1.81,45.37,5.56
2026-02-20 04:00:00,Jahangirpuri,105.22,195.85,2.21,52.89,13.14
2026-02-20 05:00:00,Jahangirpuri,62.89,120.37,1.72,35.36,8.21
2026-02-20 06:00:00,Jahangirpuri,73.06,154.12,1.33,45.32,13.86
2026-02-20 07:00:00,Jahangirpuri,96.99,184.93,1.52,45.08,10.72
2026-02-20 08:00:00,Jahangirpuri,104.15,191.43,2.0,21.75,15.35
2026-02-20 09:00:00,Jahangirpuri,87.83,170.72,1.8,68.83,8.97
2026-02-20 10:00:00,Jahangirpuri,82.07,146.48,0.98,23.97,9.51
2026-02-20 11:00:00,Jahangirpuri,70.88,156.11,1.64,34.14,13.14
2026-02-20 12:00:00,Jahangirpuri,87.03,165.44,1.59,33.84,10.48
2026-02-20 13:00:00,Jahangirpuri,100.19,183.82,1.07,40.38,12.28
2026-02-20 14:00:00,Jahangirpuri,96.14,184.63,2.1,43.12,7.17
2026-02-20 15:00:00,Jahangirpuri,88.16,183.54,1.21,23.35,6.43
2026-02-20 16:00:00,Jahangirpuri,69.01,153.29,1.81,32.8,7.12
2026-02-20 17:00:00,Jahangirpuri,72.07,163.85,1.26,38.09,15.64
2026-02-20 18:00:00,Jahangirpuri,70.85,135.92,1.69,50.56,4.08
2026-02-20 19:00:00,Jahangirpuri,102.99,208.17,1.89,50.87,11.43
2026-02-20 20:00:00,Jahangirpuri,72.07,143.59,1.79,47.26,12.08
2026-02-20 21:00:00,Jahangirpuri,80.64,156.13,1.93,51.67,8.43
2026-02-20 22:00:00,Jahangirpuri,97.01,179.18,1.66,35.09,6.75
2026-02-20 23:00:00,Jahangirpuri,57.25,118.37,1.19,20.55,9.34
2026-02-21 00:00:00,Jahangirpuri,58.46,114.25,1.43,56.12,17.4
2026-02-21 01:00:00,Jahangirpuri,89.53,177.55,1.95,39.06,9.49
2026-02-21 02:00:00,Jahangirpuri,70.07,149.6,1.15,34.05,12.19
2026-02-21 03:00:00,Jahangirpuri,72.07,157.07,1.44,62.31,10.36
2026-02-21 04:00:00,Jahangirpuri,75.48,150.77,0.61,40.87,9.48
2026-02-21 05:00:00,Jahangirpuri,81.52,160.28,2.02,60.79,8.91
2026-02-21 06:00:00,Jahangirpuri,90.59,177.7,2.5,48.1,8.08
2026-02-21 07:00:00,Jahangirpuri,82.83,153.52,1.66,30.41,9.77
2026-02-21 08:00:00,Jahangirpuri,69.14,134.42,2.05,37.68,10.17
2026-02-21 09:00:00,Jahangirpuri,95.18,181.86,0.64,27.62,11.7
2026-02-21 10:00:00,Jahangirpuri,74.76,152.23,0.94,48.61,14.07
2026-02-21 11:00:00,Jahangirpuri,94.34,191.11,2.09,39.68,3.14
2026-02-21 12:00:00,Jahangirpuri,117.14,234.17,1.42,42.08,11.98
2026-02-21 13:00:00,Jahangirpuri,93.73,186.36,1.82,29.8,5.66
2026-02-21 14:00:00,Jahangirpuri,72.26,150.7,1.88,49.81,6.63
2026-02-21 15:00:00,Jahangirpuri,82.26,162.03,2.22,50.66,6.83
2026-02-21 16:00:00,Jahangirpuri,93.92,177.14,1.05,42.23,8.89
2026-02-21 17:00:00,Jahangirpuri,103.56,194.45,1.56,51.82,11.05
2026-02-21 18:00:00,Jahangirpuri,80.65,144.05,1.47,50.8,10.33
2026-02-21 19:00:00,Jahangirpuri,85.03,180.18,1.92,42.88,8.57
2026-02-21 20:00:00,Jahangirpuri,92.94,174.76,1.44,49.51,9.95
2026-02-21 21:00:00,Jahangirpuri,78.63,157.65,0.81,43.67,8.44
2026-02-21 22:00:00,Jahangirpuri,77.99,149.05,2.06,51.04,8.91
2026-02-21 23:00:00,Jahangirpuri,116.06,205.26,2.06,51.98,7.61
2026-02-22 00:00:00,Jahangirpuri,119.48,222.47,1.5,47.96,10.67
2026-02-22 01:00:00,Jahangirpuri,71.14,143.99,1.15,29.11,12.0
2026-02-22 02:00:00,Jahangirpuri,74.91,158.99,1.49,29.11,11.01
2026-02-22 03:00:00,Jahangirpuri,75.7,146.24,1.42,48.7,7.27
2026-02-22 04:00:00,Jahangirpuri,87.25,172.6,0.92,31.52,12.18
2026-02-22 05:00:00,Jahangirpuri,72.58,143.35,2.07,54.87,7.52
2026-02-22 06:00:00,Jahangirpuri,77.7,159.54,1.61,46.9,11.7
2026-02-22 07:00:00,Jahangirpuri,108.49,209.76,2.54,35.46,7.87
2026-02-22 08:00:00,Jahangirpuri,60.1,120.84,1.73,52.73,13.49
2026-02-22 09:00:00,Jahangirpuri,95.26,185.73,2.13,39.41,12.35
2026-02-22 10:00:00,Jahangirpuri,97.42,167.34,1.29,35.98,4.96
2026-02-22 11:00:00,Jahangirpuri,81.59,158.39,1.26,51.74,7.16
2026-02-22 12:00:00,Jahangirpuri,73.38,153.23,1.47,49.29,7.65
2026-02-22 13:00:00,Jahangirpuri,59.49,122.15,1.66,48.09,8.08
2026-02-22 14:00:00,Jahangirpuri,88.55,167.75,1.51,22.05,11.0
2026-02-22 15:00:00,Jahangirpuri,80.54,164.94,1.33,42.38,10.49
2026-02-22 16:00:00,Jahangirpuri,76.26,149.86,1.42,49.56,11.11
2026-02-22 17:00:00,Jahangirpuri,46.16,96.39,1.56,53.86,8.94
2026-02-22 18:00:00,Jahangirpuri,124.36,217.49,1.73,36.13,15.83
2026-02-22 19:00:00,Jahangirpuri,85.47,171.3,1.22,44.6,13.34
2026-02-22 20:00:00,Jahangirpuri,80.74,168.11,0.94,47.82,9.5
2026-02-22 21:00:00,Jahangirpuri,72.2,132.55,0.95,35.75,7.04
2026-02-22 22:00:00,Jahangirpuri,95.39,188.37,1.65,25.16,5.68
2026-02-22 23:00:00,Jahangirpuri,89.19,162.49,1.49,49.85,8.84
2026-02-23 00:00:00,Jahangirpuri,78.52,167.79,1.94,35.53,11.03
2026-02-23 01:00:00,Jahangirpuri,96.11,183.81,1.99,18.96,11.38
2026-02-23 02:00:00,Jahangirpuri,85.31,173.96,0.47,45.13,3.38
2026-02-23 03:00:00,Jahangirpuri,82.75,159.21,1.99,39.39,8.24
2026-02-23 04:00:00,Jahangirpuri,105.82,200.59,2.0,25.61,11.93
2026-02-23 05:00:00,Jahangirpuri,110.0,219.97,1.25,58.69,11.43
2026-02-23 06:00:00,Jahangirpuri,59.79,126.5,0.99,41.44,10.78
2026-02-23 07:00:00,Jahangirpuri,62.43,128.6,1.66,48.73,17.95
2026-02-23 08:00:00,Jahangirpuri,100.71,187.31,1.24,30.33,6.84
2026-02-23 09:00:00,Jahangirpuri,62.72,135.47,2.17,47.18,9.91
2026-02-23 10:00:00,Jahangirpuri,123.27,214.99,1.61,40.53,10.98
2026-02-23 11:00:00,Jahangirpuri,44.7,102.15,1.06,42.8,14.18
2026-02-23 12:00:00,Jahangirpuri,82.3,169.86,1.64,45.0,8.53
2026-02-23 13:00:00,Jahangirpuri,104.49,203.72,1.47,26.65,11.45
2026-02-23 14:00:00,Jahangirpuri,80.32,158.13,1.84,44.31,10.98
2026-02-23 15:00:00,Jahangirpuri,84.29,169.26,1.61,42.99,5.22
2026-02-23 16:00:00,Jahangirpuri,89.83,174.82,1.76,24.65,12.06
2026-02-23 17:00:00,Jahangirpuri,109.7,195.8,2.16,42.44,5.4
2026-02-23 18:00:00,Jahangirpuri,85.68,169.06,1.46,37.7,9.27
2026-02-23 19:00:00,Jahangirpuri,75.24,141.88,1.6,19.52,13.8
2026-02-23 20:00:00,Jahangirpuri,110.62,197.56,2.0,42.24,14.56
2026-02-23 21:00:00,Jahangirpuri,76.95,159.7,1.87,52.66,12.94
2026-02-23 22:00:00,Jahangirpuri,86.64,163.96,1.48,39.88,8.39
2026-02-23 23:00:00,Jahangirpuri,57.84,127.67,1.8,30.73,15.84
2026-02-24 00:00:00,Jahangirpuri,89.71,175.76,1.45,35.87,10.9
2026-02-24 01:00:00,Jahangirpuri,88.45,167.28,0.89,32.09,11.02
2026-02-24 02:00:00,Jahangirpuri,109.03,206.7,2.24,17.36,9.12
2026-02-24 03:00:00,Jahangirpuri,103.32,181.93,1.64,26.92,7.85
2026-02-24 04:00:00,Jahangirpuri,80.48,156.12,0.95,31.47,10.82
2026-02-24 05:00:00,Jahangirpuri,69.16,135.42,1.47,41.39,6.45
2026-02-24 06:00:00,Jahangirpuri,76.54,151.09,2.08,38.45,11.08
2026-02-24 07:00:00,Jahangirpuri,100.5,192.65,1.19,25.48,11.16
2026-02-24 08:00:00,Jahangirpuri,81.64,169.92,2.0,45.69,8.41
2026-02-24 09:00:00,Jahangirpuri,85.11,154.4,1.62,39.5,14.06
2026-02-24 10:00:00,Jahangirpuri,100.67,188.5,1.4,29.55,9.85
2026-02-24 11:00:00,Jahangirpuri,68.07,138.8,1.69,50.7,4.45
2026-02-24 12:00:00,Jahangirpuri,94.62,186.91,1.3,51.37,8.16
2026-02-24 13:00:00,Jahangirpuri,94.0,175.22,1.77,37.95,6.25
2026-02-24 14:00:00,Jahangirpuri,70.41,147.21,0.9,23.78,4.65
2026-02-24 15:00:00,Jahangirpuri,79.53,171.1,1.6,21.59,8.63
2026-02-24 16:00:00,Jahangirpuri,95.27,195.48,1.82,30.76,11.66
2026-02-24 17:00:00,Jahangirpuri,65.72,145.21,1.36,34.94,7.65
2026-02-24 18:00:00,Jahangirpuri,68.02,137.24,1.24,38.7,13.33
2026-02-24 19:00:00,Jahangirpuri,79.67,149.99,1.45,27.5,7.82
2026-02-24 20:00:00,Jahangirpuri,105.39,196.64,1.72,43.0,11.61
2026-02-24 21:00:00,Jahangirpuri,92.12,183.67,0.58,36.09,9.66
2026-02-24 22:00:00,Jahangirpuri,89.43,155.93,1.97,43.48,3.21
2026-02-24 23:00:00,Jahangirpuri,86.37,175.44,1.19,53.42,11.99
2026-02-25 00:00:00,Jahangirpuri,100.31,190.3,1.47,46.41,8.7
2026-02-25 01:00:00,Jahangirpuri,52.35,109.06,1.79,42.77,12.9
2026-02-25 02:00:00,Jahangirpuri,65.98,129.29,1.55,43.38,5.4
2026-02-25 03:00:00,Jahangirpuri,67.33,123.08,1.21,42.94,7.75
2026-02-25 04:00:00,Jahangirpuri,70.76,143.74,1.65,50.3,8.25
2026-02-25 05:00:00,Jahangirpuri,110.98,199.17,1.38,28.11,6.93
2026-02-25 06:00:00,Jahangirpuri,79.91,135.6,1.25,34.58,9.75
2026-02-25 07:00:00,Jahangirpuri,71.8,143.11,1.01,38.48,8.96
2026-02-25 08:00:00,Jahangirpuri,86.42,154.77,2.04,44.62,11.77
2026-02-25 09:00:00,Jahangirpuri,95.4,192.92,1.78,42.78,8.41
2026-02-25 10:00:00,Jahangirpuri,87.7,165.32,2.13,38.06,7.75
2026-02-25 11:00:00,Jahangirpuri,76.05,141.62,1.8,52.11,9.5
2026-02-25 12:00:00,Jahangirpuri,115.38,217.47,1.04,44.89,10.12
2026-02-25 13:00:00,Jahangirpuri,70.38,139.0,1.34,43.01,11.2
2026-02-25 14:00:00,Jahangirpuri,98.9,187.54,1.46,36.16,11.37
2026-02-25 15:00:00,Jahangirpuri,110.78,194.98,1.89,53.35,13.4
2026-02-25 16:00:00,Jahangirpuri,99.48,196.24,1.27,22.85,9.89
2026-02-25 17:00:00,Jahangirpuri,67.71,121.75,1.35,54.12,8.72
2026-02-25 18:00:00,Jahangirpuri,79.78,164.51,0.9,39.59,9.86
2026-02-25 19:00:00,Jahangirpuri,81.03,160.08,2.28,50.79,14.61
2026-02-25 20:00:00,Jahangirpuri,91.22,172.87,1.13,44.62,10.04
2026-02-25 21:00:00,Jahangirpuri,59.4,125.68,1.7,37.97,8.38
2026-02-25 22:00:00,Jahangirpuri,107.13,194.72,1.56,32.71,10.13
2026-02-25 23:00:00,Jahangirpuri,91.19,178.03,1.39,52.07,16.27
2026-02-26 00:00:00,Jahangirpuri,79.81,143.79,2.13,52.33,9.84
2026-02-26 01:00:00,Jahangirpuri,87.16,171.25,1.27,27.34,9.87
2026-02-26 02:00:00,Jahangirpuri,82.57,162.33,1.46,42.73,5.6
2026-02-26 03:00:00,Jahangirpuri,57.27,123.34,1.89,32.31,13.47
2026-02-26 04:00:00,Jahangirpuri,72.89,148.41,1.02,43.62,6.79
2026-02-26 05:00:00,Jahangirpuri,100.52,201.31,1.71,49.56,5.62
2026-02-26 06:00:00,Jahangirpuri,84.68,168.03,1.23,54.8,13.27
2026-02-26 07:00:00,Jahangirpuri,84.97,162.42,1.16,35.31,9.67
2026-02-26 08:00:00,Jahangirpuri,91.63,182.26,1.81,44.21,12.08
2026-02-26 09:00:00,Jahangirpuri,102.65,202.18,0.34,27.66,7.85
2026-02-26 10:00:00,Jahangirpuri,86.78,162.2,1.81,46.17,6.72
2026-02-26 11:00:00,Jahangirpuri,72.77,151.22,1.42,27.27,14.87
2026-02-26 12:00:00,Jahangirpuri,62.58,122.09,1.08,33.67,11.27
2026-02-26 13:00:00,Jahangirpuri,109.28,197.22,1.77,34.44,10.02
2026-02-26 14:00:00,Jahangirpuri,94.86,180.51,1.15,42.27,11.61
2026-02-26 15:00:00,Jahangirpuri,81.88,151.86,1.87,27.79,7.41
2026-02-26 16:00:00,Jahangirpuri,57.88,101.58,1.83,21.63,7.89
2026-02-26 17:00:00,Jahangirpuri,72.23,148.93,1.71,34.95,11.71
2026-02-26 18:00:00,Jahangirpuri,73.21,152.6,1.64,30.13,11.09
2026-02-26 19:00:00,Jahangirpuri,84.25,154.51,1.04,46.88,9.13
2026-02-26 20:00:00,Jahangirpuri,105.44,198.37,2.1,42.95,9.64
2026-02-26 21:00:00,Jahangirpuri,104.4,201.63,1.68,23.41,9.24
2026-02-26 22:00:00,Jahangirpuri,94.92,174.37,1.89,41.72,12.22
2026-02-26 23:00:00,Jahangirpuri,78.69,150.31,1.77,44.25,2.54
2026-02-27 00:00:00,Jahangirpuri,88.12,177.63,0.82,23.75,9.91
2026-02-27 01:00:00,Jahangirpuri,66.93,128.1,1.95,26.94,10.91
2026-02-27 02:00:00,Jahangirpuri,75.04,155.39,0.94,26.29,6.48
2026-02-27 03:00:00,Jahangirpuri,79.18,145.96,1.66,31.03,10.46
2026-02-27 04:00:00,Jahangirpuri,114.79,212.92,1.21,28.23,2.33
2026-02-27 05:00:00,Jahangirpuri,92.45,185.68,0.96,37.5,10.48
2026-02-27 06:00:00,Jahangirpuri,76.29,148.33,1.48,47.56,10.31
2026-02-27 07:00:00,Jahangirpuri,74.92,156.01,0.94,37.37,11.08
2026-02-27 08:00:00,Jahangirpuri,86.83,174.51,1.66,48.75,6.73
2026-02-27 09:00:00,Jahangirpuri,78.24,154.38,1.3,42.77,12.83
2026-02-27 10:00:00,Jahangirpuri,104.17,205.72,1.13,38.55,4.94
2026-02-27 11:00:00,Jahangirpuri,54.37,113.33,1.52,49.89,8.21
2026-02-27 12:00:00,Jahangirpuri,69.17,149.41,1.27,42.19,13.94
2026-02-27 13:00:00,Jahangirpuri,94.84,177.47,1.43,38.66,8.25
2026-02-27 14:00:00,Jahangirpuri,67.49,126.14,1.58,36.52,5.32
2026-02-27 15:00:00,Jahangirpuri,69.27,132.4,1.81,59.8,7.51
2026-02-27 16:00:00,Jahangirpuri,64.53,140.5,1.22,48.64,13.69
2026-02-27 17:00:00,Jahangirpuri,103.82,210.1,2.09,48.09,14.17
2026-02-27 18:00:00,Jahangirpuri,88.09,180.78,1.13,49.54,10.6
2026-02-27 19:00:00,Jahangirpuri,103.03,204.76,1.24,31.16,9.73
2026-02-27 20:00:00,Jahangirpuri,90.08,179.71,1.14,49.01,13.11
2026-02-27 21:00:00,Jahangirpuri,93.9,187.26,1.57,41.98,3.7
2026-02-27 22:00:00,Jahangirpuri,81.45,168.16,1.59,29.81,11.69
2026-02-27 23:00:00,Jahangirpuri,89.71,177.46,1.52,24.07,8.57
2026-02-28 00:00:00,Jahangirpuri,103.06,196.07,1.81,38.63,10.55
2026-02-28 01:00:00,Jahangirpuri,96.04,180.5,1.6,33.07,6.49
2026-02-28 02:00:00,Jahangirpuri,104.08,195.3,1.83,59.53,12.01
2026-02-28 03:00:00,Jahangirpuri,109.67,207.11,1.74,39.91,7.88
2026-02-28 04:00:00,Jahangirpuri,80.0,165.5,1.6,20.78,12.0
2026-02-28 05:00:00,Jahangirpuri,72.45,142.51,1.77,35.95,13.2
2026-02-28 06:00:00,Jahangirpuri,75.15,167.89,1.57,33.67,12.14
2026-02-28 07:00:00,Jahangirpuri,77.13,140.84,2.03,56.17,9.9
2026-02-28 08:00:00,Jahangirpuri,95.97,185.92,1.77,45.18,6.19
2026-02-28 09:00:00,Jahangirpuri,100.67,198.31,1.23,35.46,11.46
2026-02-28 10:00:00,Jahangirpuri,81.24,177.27,1.07,43.99,12.02
2026-02-28 11:00:00,Jahangirpuri,62.78,123.36,0.92,30.73,8.06
2026-02-28 12:00:00,Jahangirpuri,97.03,183.08,1.78,19.16,9.72
2026-02-28 13:00:00,Jahangirpuri,104.08,193.2,1.82,34.04,8.69
2026-02-28 14:00:00,Jahangirpuri,69.9,152.11,2.25,29.09,3.5
2026-02-28 15:00:00,Jahangirpuri,92.98,169.77,0.71,44.35,5.17
2026-02-28 16:00:00,Jahangirpuri,99.23,179.25,0.9,41.5,5.17
2026-02-28 17:00:00,Jahangirpuri,82.22,168.44,1.27,38.62,7.74
2026-02-28 18:00:00,Jahangirpuri,78.99,167.98,1.38,35.78,11.66
2026-02-28 19:00:00,Jahangirpuri,67.81,138.12,1.8,38.38,8.85
2026-02-28 20:00:00,Jahangirpuri,78.05,143.85,1.09,28.15,10.48
2026-02-28 21:00:00,Jahangirpuri,78.28,168.62,0.45,42.54,5.74
2026-02-28 22:00:00,Jahangirpuri,68.82,145.44,1.97,60.26,15.63
2026-02-28 23:00:00,Jahangirpuri,78.97,176.24,1.5,36.32,7.9
2026-03-01 00:00:00,Jahangirpuri,94.4,170.17,1.22,31.76,8.83
2026-03-01 01:00:00,Jahangirpuri,71.67,144.31,1.31,25.84,8.47
2026-03-01 02:00:00,Jahangirpuri,83.64,163.4,1.0,29.53,14.04
2026-03-01 03:00:00,Jahangirpuri,115.96,212.26,1.35,46.19,13.69
2026-03-01 04:00:00,Jahangirpuri,80.57,153.05,1.03,44.44,5.36
2026-03-01 05:00:00,Jahangirpuri,91.06,179.4,1.75,46.77,12.01
2026-03-01 06:00:00,Jahangirpuri,106.98,195.24,0.95,10.36,11.42
2026-03-01 07:00:00,Jahangirpuri,76.6,158.54,2.03,29.52,11.38
2026-03-01 08:00:00,Jahangirpuri,89.12,166.02,1.85,56.85,8.85
2026-03-01 09:00:00,Jahangirpuri,84.07,163.52,1.8,50.99,9.59
2026-03-01 10:00:00,Jahangirpuri,106.89,184.88,2.08,42.13,17.98
2026-03-01 11:00:00,Jahangirpuri,77.34,154.28,1.66,39.65,8.84
2026-03-01 12:00:00,Jahangirpuri,107.48,195.63,1.72,34.52,12.29
2026-03-01 13:00:00,Jahangirpuri,73.02,149.06,0.75,39.54,7.75
2026-03-01 14:00:00,Jahangirpuri,99.03,178.84,1.91,37.36,11.94
2026-03-01 15:00:00,Jahangirpuri,65.86,126.57,1.62,33.39,12.39
2026-03-01 16:00:00,Jahangirpuri,72.44,130.81,0.94,44.58,8.11
2026-03-01 17:00:00,Jahangirpuri,71.82,140.48,0.82,34.5,9.87
2026-03-01 18:00:00,Jahangirpuri,93.52,186.29,2.58,36.28,6.28
2026-03-01 19:00:00,Jahangirpuri,108.6,212.17,1.69,40.56,10.23
2026-03-01 20:00:00,Jahangirpuri,79.05,160.68,0.47,25.0,6.16
2026-03-01 21:00:00,Jahangirpuri,92.84,178.63,1.81,48.12,9.28
2026-03-01 22:00:00,Jahangirpuri,86.87,162.57,0.96,10.85,13.69
2026-03-01 23:00:00,Jahangirpuri,104.4,203.85,1.8,40.81,8.17
2026-03-02 00:00:00,Jahangirpuri,91.92,171.49,1.31,20.32,10.39
2026-03-02 01:00:00,Jahangirpuri,74.21,156.1,1.48,46.83,8.21
2026-03-02 02:00:00,Jahangirpuri,90.38,168.58,1.37,48.37,9.1
2026-03-02 03:00:00,Jahangirpuri,68.03,120.76,1.68,50.5,9.58
2026-03-02 04:00:00,Jahangirpuri,86.4,148.39,2.03,34.83,15.36
2026-03-02 05:00:00,Jahangirpuri,59.59,135.66,1.55,40.65,11.13
2026-03-02 06:00:00,Jahangirpuri,85.84,162.41,1.15,38.72,11.54
2026-03-02 07:00:00,Jahangirpuri,99.6,193.42,0.92,39.88,12.07
2026-03-02 08:00:00,Jahangirpuri,124.38,237.11,1.29,16.6,5.12
2026-03-02 09:00:00,Jahangirpuri,90.73,164.64,1.25,45.49,8.84
2026-03-02 10:00:00,Jahangirpuri,60.44,112.74,1.63,46.27,13.24
2026-03-02 11:00:00,Jahangirpuri,72.84,159.77,1.5,52.92,13.45
2026-03-02 12:00:00,Jahangirpuri,95.23,189.67,2.2,49.19,6.19
2026-03-02 13:00:00,Jahangirpuri,69.15,125.02,1.9,38.48,9.81
2026-03-02 14:00:00,Jahangirpuri,101.4,190.08,1.1,50.41,5.65
2026-03-02 15:00:00,Jahangirpuri,90.62,194.01,1.41,44.34,15.91
2026-03-02 16:00:00,Jahangirpuri,93.47,185.36,2.05,44.55,8.6
2026-03-02 17:00:00,Jahangirpuri,81.81,161.21,1.47,47.33,9.5
2026-03-02 18:00:00,Jahangirpuri,93.12,186.49,1.57,62.86,15.29
2026-03-02 19:00:00,Jahangirpuri,102.38,190.19,1.95,40.58,7.57
2026-03-02 20:00:00,Jahangirpuri,101.3,200.2,1.54,48.68,9.54
2026-03-02 21:00:00,Jahangirpuri,73.16,149.28,1.21,51.17,12.25
2026-03-02 22:00:00,Jahangirpuri,106.21,205.78,1.09,26.18,12.2
2026-03-02 23:00:00,Jahangirpuri,105.51,193.56,1.55,27.25,5.49
2026-03-03 00:00:00,Jahangirpuri,91.75,184.62,1.8,39.03,11.31
2026-03-03 01:00:00,Jahangirpuri,96.36,188.97,2.07,25.01,9.69
2026-03-03 02:00:00,Jahangirpuri,83.43,158.61,1.64,45.74,6.57
2026-03-03 03:00:00,Jahangirpuri,61.68,123.41,0.95,41.63,12.18
2026-03-03 04:00:00,Jahangirpuri,73.86,145.95,2.35,36.92,9.88
2026-03-03 05:00:00,Jahangirpuri,79.74,165.29,0.98,44.05,14.52
2026-03-03 06:00:00,Jahangirpuri,97.51,187.91,2.12,29.48,8.95
2026-03-03 07:00:00,Jahangirpuri,76.1,162.53,1.67,36.51,11.21
2026-03-03 08:00:00,Jahangirpuri,101.44,193.69,1.82,43.4,12.42
2026-03-03 09:00:00,Jahangirpuri,88.98,173.22,1.61,27.31,11.53
2026-03-03 10:00:00,Jahangirpuri,70.71,140.07,0.9,34.41,13.68
2026-03-03 11:00:00,Jahangirpuri,120.73,219.31,1.88,46.34,9.91
2026-03-03 12:00:00,Jahangirpuri,83.86,158.65,2.32,53.3,13.6
2026-03-03 13:00:00,Jahangirpuri,82.38,164.64,1.21,55.24,7.01
2026-03-03 14:00:00,Jahangirpuri,122.11,222.88,1.48,46.38,13.54
2026-03-03 15:00:00,Jahangirpuri,68.28,144.54,2.06,45.2,13.35
2026-03-03 16:00:00,Jahangirpuri,76.36,157.38,1.54,56.08,10.93
2026-03-03 17:00:00,Jahangirpuri,112.28,202.38,2.16,45.3,10.62
2026-03-03 18:00:00,Jahangirpuri,88.63,187.5,1.03,54.79,4.38
2026-03-03 19:00:00,Jahangirpuri,91.27,165.85,1.19,37.33,12.26
2026-03-03 20:00:00,Jahangirpuri,80.87,153.46,1.18,35.18,9.79
2026-03-03 21:00:00,Jahangirpuri,82.5,179.81,2.09,40.84,8.56
2026-03-03 22:00:00,Jahangirpuri,88.18,181.77,1.87,38.06,6.69
2026-03-03 23:00:00,Jahangirpuri,62.05,118.33,1.73,32.37,11.32
2026-03-04 00:00:00,Jahangirpuri,83.1,161.46,2.23,32.42,10.95
2026-03-04 01:00:00,Jahangirpuri,86.01,159.4,1.74,33.52,11.78
2026-03-04 02:00:00,Jahangirpuri,124.09,226.25,1.66,31.7,6.36
2026-03-04 03:00:00,Jahangirpuri,97.12,194.92,1.06,39.02,13.32
2026-03-04 04:00:00,Jahangirpuri,82.09,159.81,1.86,52.37,7.3
2026-03-04 05:00:00,Jahangirpuri,101.85,197.48,1.43,36.56,11.04
2026-03-04 06:00:00,Jahangirpuri,94.43,187.04,2.03,29.76,4.95
2026-03-04 07:00:00,Jahangirpuri,120.95,234.41,1.28,35.57,11.55
2026-03-04 08:00:00,Jahangirpuri,84.67,167.91,1.26,38.84,7.6
2026-03-04 09:00:00,Jahangirpuri,86.45,158.43,1.05,25.75,12.54
2026-03-04 10:00:00,Jahangirpuri,90.51,162.57,1.51,36.88,14.53
2026-03-04 11:00:00,Jahangirpuri,103.34,192.88,1.09,25.97,6.69
2026-03-04 12:00:00,Jahangirpuri,81.71,161.72,1.76,33.71,10.59
2026-03-04 13:00:00,Jahangirpuri,50.0,98.17,1.34,35.17,13.98
2026-03-04 14:00:00,Jahangirpuri,85.07,163.65,1.66,35.39,11.39
2026-03-04 15:00:00,Jahangirpuri,77.54,152.7,1.65,50.37,8.22
